,theta,easting,northing,channel_width_dem,channel_width_water,channel_width_mean,bar_width,bar_height,sample,ratio
7,76,325495.81980936916,3334801.9528679466,745,109,427.0,202.0,-4.801146170226977,10,2.113861386138614
8,76,325047.4489234125,3334680.5452777944,644,159,401.5,32.0,5.3465880408494915,10,12.546875
9,76,325334.1466277638,3334286.5156633942,564,320,442.0,57.0,5.433401532088396,10,7.754385964912281
0,77,325602.14945265907,3334682.157832637,394,305,349.5,6.0,-5.103543694094374,10,58.25
1,77,325607.2916661544,3334644.2016512095,389,321,355.0,50.0,-4.9367541121586065,10,7.1
2,77,324842.80766588124,3334344.6918443376,753,276,514.5,32.0,-4.438615952561682,10,16.078125
3,77,325575.21856535715,3334503.5763476514,429,306,367.5,39.0,-5.579999217901389,10,9.423076923076923
4,77,325505.9300246491,3334405.0035237246,487,32,259.5,38.0,-5.4093287879205585,10,6.828947368421052
5,77,325047.4489234125,3334680.5452777944,664,159,411.5,52.0,5.20026591873267,10,7.913461538461538
6,77,324939.4197132455,3334648.77712569,784,97,440.5,32.0,5.438835756971688,10,13.765625
7,77,325380.1211093549,3334812.367872716,886,144,515.0,13.0,6.110130356539643,10,39.61538461538461
8,77,324795.9616402568,3334368.005961098,704,175,439.5,8.0,-4.723407307970322,10,54.9375
9,77,325314.79811802495,3334280.458346738,545,169,357.0,13.0,-5.169989598402391,10,27.46153846153846
0,78,325073.5955646208,3334690.873203087,640,145,392.5,46.0,5.449342637939942,10,8.532608695652174
1,78,325590.99368230783,3334542.4040995906,391,327,359.0,263.0,-8.40277840619868,10,1.3650190114068441
2,78,325389.7953789454,3334309.2196927713,524,271,397.5,32.0,-5.238250999493796,10,12.421875
3,78,325256.0989837226,3334782.473608765,702,176,439.0,38.0,-5.72736360235307,10,11.552631578947368
4,78,325353.8437595151,3334292.7908707233,516,305,410.5,8.0,-5.141365180103089,10,51.3125
5,78,325061.13210873504,3334270.56606383,631,162,396.5,19.0,-5.078024583290664,10,20.86842105263158
6,78,324758.0055631192,3334635.180958705,387,273,330.0,39.0,-4.825084859238478,10,8.461538461538462
7,78,325405.0475809671,3334318.3710212666,520,222,371.0,46.0,-5.334951385929414,10,8.065217391304348
8,78,325505.9300246491,3334405.0035237246,462,9,235.5,25.0,5.437542819250281,10,9.42
9,78,325227.99128893187,3334265.336842259,622,421,521.5,45.0,5.299463863506317,10,11.588888888888889
0,79,325492.2901988519,3334391.1458100327,473,139,306.0,57.0,5.31349042961822,10,5.368421052631579
1,79,324765.84942480735,3334384.173284113,352,332,342.0,184.0,4.3906252006543065,10,1.858695652173913
2,79,325227.99128893187,3334265.336842259,616,430,523.0,59.0,5.407394607731494,10,8.864406779661017
3,79,325595.6999261533,3334702.11641578,419,288,353.5,59.0,5.188835892256151,10,5.991525423728813
